fact_id,vintage_id,car_reference,sale_quantity,sale_price,Brand,Model,Year,Engine Size,Top Speed,Horsepower,Country
29779,35,69,4,49820,Toyota,2000GT,1969,2.0L,220,150,Japan
29780,20,281,4,26194,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
29781,16,170,2,45343,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
29782,18,302,3,11154,BMW,2002 Turbo,1974,2.0L,210,170,Germany
29783,30,51,1,13508,Lamborghini,Espada,1970,3.9L,245,325,Italy
29784,44,118,3,43127,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
29785,4,378,2,19233,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
29786,35,373,4,44070,Toyota,2000GT,1969,2.0L,220,150,Japan
29787,13,350,3,12436,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
29788,36,109,4,28525,Toyota,Celica GT,1976,2.2L,185,96,Japan
29789,21,255,1,46711,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
29790,10,366,4,12497,Cadillac,Eldorado,1976,8.2L,180,215,USA
29791,34,112,3,26144,Fiat,124 Spider,1971,1.6L,170,108,Italy
29792,14,338,4,35640,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
29793,37,397,2,41732,Datsun,240Z,1971,2.4L,200,151,Japan
29794,7,137,3,22074,Dodge,Challenger T/A,1970,5.6L,205,290,USA
29795,41,286,4,46918,Honda,S600,1966,0.6L,145,57,Japan
29796,25,118,2,46564,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
29797,23,199,2,26716,Aston Martin,DB6,1966,4.0L,240,282,UK
29798,11,378,2,9012,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
29799,47,110,1,23702,Citroen,SM,1971,2.7L,220,170,France
29800,15,86,4,49945,Porsche,914,1974,2.0L,205,100,Germany
29801,38,15,3,32947,Datsun,510,1972,1.6L,165,96,Japan
29802,32,360,1,31158,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
29803,10,212,3,42513,Cadillac,Eldorado,1976,8.2L,180,215,USA
29804,21,377,2,18747,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
29805,20,143,4,36661,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
29806,10,227,4,18337,Cadillac,Eldorado,1976,8.2L,180,215,USA
29807,12,279,1,31447,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
29808,52,1,3,18044,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
29809,38,47,4,46312,Datsun,510,1972,1.6L,165,96,Japan
29810,18,310,3,28637,BMW,2002 Turbo,1974,2.0L,210,170,Germany
29811,48,133,4,46986,Volvo,P1800,1969,2.0L,190,118,Sweden
29812,31,205,3,12889,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
29813,34,51,2,27545,Fiat,124 Spider,1971,1.6L,170,108,Italy
29814,45,330,4,36460,Renault,Alpine A110,1973,1.6L,210,138,France
29815,38,8,1,49826,Datsun,510,1972,1.6L,165,96,Japan
29816,15,152,2,5127,Porsche,914,1974,2.0L,205,100,Germany
29817,0,183,3,9829,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
29818,21,307,2,28564,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
29819,52,220,1,39751,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
29820,31,304,4,13367,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
29821,2,371,2,11356,Ford,Thunderbird,1967,7.0L,205,345,USA
29822,46,299,2,31432,Peugeot,504 Coupe,1972,2.0L,180,104,France
29823,10,38,2,22351,Cadillac,Eldorado,1976,8.2L,180,215,USA
29824,5,37,1,40670,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
29825,38,188,2,7060,Datsun,510,1972,1.6L,165,96,Japan
29826,3,282,3,9889,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
29827,37,274,2,40810,Datsun,240Z,1971,2.4L,200,151,Japan
29828,18,71,4,17658,BMW,2002 Turbo,1974,2.0L,210,170,Germany
29829,51,17,1,24593,Holden,Monaro GTS,1971,5.7L,210,300,Australia
29830,21,386,2,44274,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
29831,47,346,1,34535,Citroen,SM,1971,2.7L,220,170,France
29832,28,149,4,25800,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
29833,12,36,3,28663,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
29834,9,190,2,13301,Pontiac,GTO Judge,1969,6.6L,215,366,USA
29835,3,108,4,49195,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
29836,2,126,1,9500,Ford,Thunderbird,1967,7.0L,205,345,USA
29837,11,254,4,35930,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
29838,2,350,2,31599,Ford,Thunderbird,1967,7.0L,205,345,USA
29839,10,360,4,21717,Cadillac,Eldorado,1976,8.2L,180,215,USA
29840,20,144,4,20111,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
29841,9,339,4,10586,Pontiac,GTO Judge,1969,6.6L,215,366,USA
29842,17,199,1,37713,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
29843,19,187,3,17388,BMW,3.0 CSL,1973,3.0L,220,206,Germany
29844,33,135,4,23407,Maserati,Bora,1973,4.7L,265,310,Italy
29845,29,74,4,29058,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
29846,42,205,2,14523,Honda,Civic RS,1975,1.5L,155,76,Japan
29847,33,60,1,25654,Maserati,Bora,1973,4.7L,265,310,Italy
29848,43,149,4,21966,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
29849,4,283,3,36095,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
29850,52,11,1,26396,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
29851,24,44,1,28157,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
29852,7,309,1,43281,Dodge,Challenger T/A,1970,5.6L,205,290,USA
29853,36,295,1,42076,Toyota,Celica GT,1976,2.2L,185,96,Japan
29854,25,287,1,16520,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
29855,30,206,4,15658,Lamborghini,Espada,1970,3.9L,245,325,Italy
29856,52,225,3,36322,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
29857,36,28,1,7355,Toyota,Celica GT,1976,2.2L,185,96,Japan
29858,21,239,2,26209,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
29859,6,217,4,20434,Dodge,Charger R/T,1968,7.2L,225,375,USA
29860,8,279,1,36679,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
29861,5,268,2,38096,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
29862,23,396,3,40226,Aston Martin,DB6,1966,4.0L,240,282,UK
29863,31,115,4,23017,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
29864,52,252,2,36449,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
29865,15,153,4,35157,Porsche,914,1974,2.0L,205,100,Germany
29866,17,301,3,32001,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
29867,1,240,3,14951,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
29868,14,36,1,30835,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
29869,51,400,1,46640,Holden,Monaro GTS,1971,5.7L,210,300,Australia
29870,24,249,1,14703,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
29871,41,57,2,11144,Honda,S600,1966,0.6L,145,57,Japan
29872,42,253,1,7591,Honda,Civic RS,1975,1.5L,155,76,Japan
29873,39,150,1,30624,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
29874,10,244,4,25168,Cadillac,Eldorado,1976,8.2L,180,215,USA
29875,31,230,2,28044,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
29876,13,19,3,14291,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
29877,42,282,3,16011,Honda,Civic RS,1975,1.5L,155,76,Japan
29878,13,404,1,14265,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
29879,3,120,2,13932,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
29880,9,117,3,21643,Pontiac,GTO Judge,1969,6.6L,215,366,USA
29881,4,174,2,5603,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
29882,30,175,1,44171,Lamborghini,Espada,1970,3.9L,245,325,Italy
29883,52,2,4,41184,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
29884,25,203,1,14435,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
29885,51,3,3,11168,Holden,Monaro GTS,1971,5.7L,210,300,Australia
29886,44,259,1,5911,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
29887,49,145,4,39703,Saab,Sonett III,1972,1.7L,165,65,Sweden
29888,31,46,4,6743,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
29889,50,305,1,12824,Opel,GT,1971,1.9L,185,102,Germany
29890,12,141,1,28296,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
29891,9,244,3,49605,Pontiac,GTO Judge,1969,6.6L,215,366,USA
29892,22,161,4,44470,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
29893,18,402,2,22327,BMW,2002 Turbo,1974,2.0L,210,170,Germany
29894,4,286,2,46197,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
29895,8,343,2,7374,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
29896,16,197,1,45503,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
29897,36,188,1,16467,Toyota,Celica GT,1976,2.2L,185,96,Japan
29898,9,370,4,35623,Pontiac,GTO Judge,1969,6.6L,215,366,USA
29899,49,200,1,25304,Saab,Sonett III,1972,1.7L,165,65,Sweden
29900,20,13,1,17514,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
29901,48,384,1,12984,Volvo,P1800,1969,2.0L,190,118,Sweden
29902,7,359,1,5954,Dodge,Challenger T/A,1970,5.6L,205,290,USA
29903,14,395,3,25447,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
29904,39,339,2,35169,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
29905,6,307,4,27394,Dodge,Charger R/T,1968,7.2L,225,375,USA
29906,37,166,1,36155,Datsun,240Z,1971,2.4L,200,151,Japan
29907,33,260,2,26149,Maserati,Bora,1973,4.7L,265,310,Italy
29908,23,1,2,7856,Aston Martin,DB6,1966,4.0L,240,282,UK
29909,32,156,4,32414,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
29910,38,207,2,26006,Datsun,510,1972,1.6L,165,96,Japan
29911,41,78,4,43563,Honda,S600,1966,0.6L,145,57,Japan
29912,37,239,2,40059,Datsun,240Z,1971,2.4L,200,151,Japan
29913,11,228,3,32907,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
29914,33,125,2,49983,Maserati,Bora,1973,4.7L,265,310,Italy
29915,0,198,1,15277,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
29916,29,124,2,44647,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
29917,27,311,3,22206,Ferrari,308 GTB,1975,3.0L,255,255,Italy
29918,27,77,4,27556,Ferrari,308 GTB,1975,3.0L,255,255,Italy
29919,28,354,2,37419,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
29920,52,99,3,15015,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
29921,36,256,4,6257,Toyota,Celica GT,1976,2.2L,185,96,Japan
29922,30,244,4,16951,Lamborghini,Espada,1970,3.9L,245,325,Italy
29923,3,88,3,13866,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
29924,22,130,1,31861,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
29925,13,213,2,33588,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
29926,15,303,4,13908,Porsche,914,1974,2.0L,205,100,Germany
29927,7,108,3,48014,Dodge,Challenger T/A,1970,5.6L,205,290,USA
29928,36,251,2,39274,Toyota,Celica GT,1976,2.2L,185,96,Japan
29929,42,198,2,17779,Honda,Civic RS,1975,1.5L,155,76,Japan
29930,11,224,1,38123,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
29931,30,343,2,16210,Lamborghini,Espada,1970,3.9L,245,325,Italy
29932,45,254,1,11604,Renault,Alpine A110,1973,1.6L,210,138,France
29933,42,267,4,14131,Honda,Civic RS,1975,1.5L,155,76,Japan
29934,13,178,2,45703,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
29935,37,135,3,27823,Datsun,240Z,1971,2.4L,200,151,Japan
29936,31,145,4,23686,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
29937,32,230,1,32438,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
29938,24,208,2,24997,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
29939,52,12,3,19868,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
29940,5,294,2,35699,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
29941,14,385,1,21100,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
29942,6,389,3,9560,Dodge,Charger R/T,1968,7.2L,225,375,USA
29943,49,357,2,39630,Saab,Sonett III,1972,1.7L,165,65,Sweden
29944,28,314,4,15839,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
29945,39,303,1,39921,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
29946,34,29,3,10050,Fiat,124 Spider,1971,1.6L,170,108,Italy
29947,22,64,1,44985,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
29948,11,258,2,20341,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
29949,27,335,4,15473,Ferrari,308 GTB,1975,3.0L,255,255,Italy
29950,33,210,4,6435,Maserati,Bora,1973,4.7L,265,310,Italy
29951,41,131,1,34828,Honda,S600,1966,0.6L,145,57,Japan
29952,38,259,4,37716,Datsun,510,1972,1.6L,165,96,Japan
29953,20,206,3,18811,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
29954,43,367,2,29136,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
29955,40,191,1,49439,Mazda,RX-3,1973,1.1L,190,130,Japan
29956,36,340,3,44202,Toyota,Celica GT,1976,2.2L,185,96,Japan
29957,35,249,1,13461,Toyota,2000GT,1969,2.0L,220,150,Japan
29958,29,165,2,33133,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
29959,36,207,4,11011,Toyota,Celica GT,1976,2.2L,185,96,Japan
29960,41,248,3,49107,Honda,S600,1966,0.6L,145,57,Japan
29961,40,388,3,35424,Mazda,RX-3,1973,1.1L,190,130,Japan
29962,2,24,2,6225,Ford,Thunderbird,1967,7.0L,205,345,USA
29963,47,123,2,22638,Citroen,SM,1971,2.7L,220,170,France
29964,52,141,3,44806,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
29965,30,343,4,46667,Lamborghini,Espada,1970,3.9L,245,325,Italy
29966,23,271,1,21644,Aston Martin,DB6,1966,4.0L,240,282,UK
29967,4,142,3,43999,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
29968,19,96,2,40003,BMW,3.0 CSL,1973,3.0L,220,206,Germany
29969,35,179,2,31091,Toyota,2000GT,1969,2.0L,220,150,Japan
29970,48,343,4,44359,Volvo,P1800,1969,2.0L,190,118,Sweden
29971,50,149,3,19624,Opel,GT,1971,1.9L,185,102,Germany
29972,14,321,1,26085,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
29973,12,361,2,48841,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
29974,32,315,1,15396,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
29975,36,317,1,34696,Toyota,Celica GT,1976,2.2L,185,96,Japan
29976,28,2,2,11060,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
29977,12,88,4,16355,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
29978,46,364,3,22237,Peugeot,504 Coupe,1972,2.0L,180,104,France
29979,24,278,3,15149,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
29980,31,388,3,23713,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
29981,15,136,3,31021,Porsche,914,1974,2.0L,205,100,Germany
29982,5,323,1,9548,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
29983,14,315,1,35774,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
29984,31,184,2,36194,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
29985,37,393,2,48243,Datsun,240Z,1971,2.4L,200,151,Japan
29986,44,106,3,42125,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
29987,40,346,4,22859,Mazda,RX-3,1973,1.1L,190,130,Japan
29988,51,158,3,25193,Holden,Monaro GTS,1971,5.7L,210,300,Australia
29989,4,140,1,15916,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
29990,45,188,3,47017,Renault,Alpine A110,1973,1.6L,210,138,France
29991,31,185,4,34782,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
29992,35,1,2,18233,Toyota,2000GT,1969,2.0L,220,150,Japan
29993,17,73,1,6768,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
29994,17,135,1,17883,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
29995,22,58,3,45123,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
29996,4,176,1,42885,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
29997,20,285,1,35796,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
29998,39,404,2,12743,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
29999,21,344,3,36855,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
30000,38,67,4,32118,Datsun,510,1972,1.6L,165,96,Japan
30001,3,168,4,48954,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
30002,24,96,4,26757,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
30003,49,315,2,14115,Saab,Sonett III,1972,1.7L,165,65,Sweden
30004,43,161,1,12892,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
30005,22,165,1,16394,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
30006,27,268,4,33307,Ferrari,308 GTB,1975,3.0L,255,255,Italy
30007,29,89,4,20192,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
30008,39,197,2,29331,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
30009,39,70,3,45575,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
30010,45,74,3,33381,Renault,Alpine A110,1973,1.6L,210,138,France
30011,3,119,4,17869,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
30012,8,277,2,24366,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
30013,36,51,3,11598,Toyota,Celica GT,1976,2.2L,185,96,Japan
30014,24,4,1,48726,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
30015,8,246,2,12731,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
30016,14,314,2,47737,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
30017,14,157,2,33301,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
30018,3,373,4,40200,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
30019,7,46,4,37591,Dodge,Challenger T/A,1970,5.6L,205,290,USA
30020,44,398,4,5979,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
30021,13,358,3,17669,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
30022,8,132,3,23886,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
30023,1,271,1,27813,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
30024,50,105,2,33925,Opel,GT,1971,1.9L,185,102,Germany
30025,21,157,2,9132,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
30026,9,339,2,7059,Pontiac,GTO Judge,1969,6.6L,215,366,USA
30027,29,152,1,14518,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
30028,6,255,4,7733,Dodge,Charger R/T,1968,7.2L,225,375,USA
30029,40,345,2,16169,Mazda,RX-3,1973,1.1L,190,130,Japan
30030,14,187,3,17176,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
30031,27,103,4,45372,Ferrari,308 GTB,1975,3.0L,255,255,Italy
30032,40,397,3,45829,Mazda,RX-3,1973,1.1L,190,130,Japan
30033,28,340,1,10153,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
30034,30,95,4,40049,Lamborghini,Espada,1970,3.9L,245,325,Italy
30035,22,182,3,41686,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
30036,24,296,1,21783,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
30037,36,92,3,34150,Toyota,Celica GT,1976,2.2L,185,96,Japan
30038,50,232,4,46061,Opel,GT,1971,1.9L,185,102,Germany
30039,3,63,1,29360,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
30040,32,118,4,17994,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
30041,52,42,3,8530,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
30042,17,36,2,29560,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
30043,34,249,2,46130,Fiat,124 Spider,1971,1.6L,170,108,Italy
30044,49,76,2,33544,Saab,Sonett III,1972,1.7L,165,65,Sweden
30045,46,116,1,38144,Peugeot,504 Coupe,1972,2.0L,180,104,France
30046,14,166,3,6220,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
30047,51,116,1,39573,Holden,Monaro GTS,1971,5.7L,210,300,Australia
30048,10,289,2,18902,Cadillac,Eldorado,1976,8.2L,180,215,USA
30049,41,325,4,20301,Honda,S600,1966,0.6L,145,57,Japan
30050,31,178,1,14181,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
30051,39,106,3,11172,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
30052,42,317,4,36031,Honda,Civic RS,1975,1.5L,155,76,Japan
30053,34,51,2,12965,Fiat,124 Spider,1971,1.6L,170,108,Italy
30054,50,198,3,21570,Opel,GT,1971,1.9L,185,102,Germany
30055,34,298,3,36968,Fiat,124 Spider,1971,1.6L,170,108,Italy
30056,43,238,1,46195,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
30057,9,185,3,41140,Pontiac,GTO Judge,1969,6.6L,215,366,USA
30058,17,153,1,30322,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
30059,35,398,3,31249,Toyota,2000GT,1969,2.0L,220,150,Japan
30060,4,257,4,40875,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
30061,30,335,4,29030,Lamborghini,Espada,1970,3.9L,245,325,Italy
30062,44,37,2,35279,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
30063,45,67,3,33320,Renault,Alpine A110,1973,1.6L,210,138,France
30064,4,213,3,46293,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
30065,26,125,2,23581,MG,MGB Roadster,1969,1.8L,170,95,UK
30066,18,165,4,18162,BMW,2002 Turbo,1974,2.0L,210,170,Germany
30067,16,3,3,39050,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
30068,0,238,2,35670,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
30069,11,245,2,46702,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
30070,45,270,2,38481,Renault,Alpine A110,1973,1.6L,210,138,France
30071,26,266,3,33827,MG,MGB Roadster,1969,1.8L,170,95,UK
30072,50,141,2,37923,Opel,GT,1971,1.9L,185,102,Germany
30073,24,70,4,17406,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
30074,0,131,4,30254,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
30075,7,152,3,41041,Dodge,Challenger T/A,1970,5.6L,205,290,USA
30076,0,317,3,13249,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
30077,28,294,2,33008,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
30078,33,391,1,10993,Maserati,Bora,1973,4.7L,265,310,Italy
30079,28,141,3,9387,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
30080,12,136,2,13585,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
30081,5,42,4,21420,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
30082,15,261,1,39288,Porsche,914,1974,2.0L,205,100,Germany
30083,27,143,1,27242,Ferrari,308 GTB,1975,3.0L,255,255,Italy
30084,20,281,3,11778,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
30085,22,70,1,34171,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
30086,2,3,4,20488,Ford,Thunderbird,1967,7.0L,205,345,USA
30087,48,128,1,30301,Volvo,P1800,1969,2.0L,190,118,Sweden
30088,28,44,2,15022,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
30089,1,68,3,41807,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
30090,3,165,1,7720,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
30091,15,258,4,22258,Porsche,914,1974,2.0L,205,100,Germany
30092,29,270,3,40475,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
30093,6,80,3,29335,Dodge,Charger R/T,1968,7.2L,225,375,USA
30094,26,45,4,26988,MG,MGB Roadster,1969,1.8L,170,95,UK
30095,45,334,1,27156,Renault,Alpine A110,1973,1.6L,210,138,France
30096,39,343,3,28183,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
30097,35,55,3,7104,Toyota,2000GT,1969,2.0L,220,150,Japan
30098,28,305,1,29146,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
30099,32,383,1,10750,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
30100,21,254,2,35202,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
30101,8,404,2,33400,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
30102,23,374,4,24199,Aston Martin,DB6,1966,4.0L,240,282,UK
30103,11,173,4,12541,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
30104,41,21,4,9837,Honda,S600,1966,0.6L,145,57,Japan
30105,44,261,4,37123,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
30106,21,306,3,16795,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
30107,17,371,3,47760,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
30108,38,217,3,17507,Datsun,510,1972,1.6L,165,96,Japan
30109,38,316,4,27749,Datsun,510,1972,1.6L,165,96,Japan
30110,28,140,1,36072,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
30111,14,232,2,42396,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
30112,25,286,4,9873,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
30113,52,75,3,27966,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
30114,10,344,1,5292,Cadillac,Eldorado,1976,8.2L,180,215,USA
30115,18,369,4,27481,BMW,2002 Turbo,1974,2.0L,210,170,Germany
30116,50,133,4,46477,Opel,GT,1971,1.9L,185,102,Germany
30117,40,378,1,23647,Mazda,RX-3,1973,1.1L,190,130,Japan
30118,1,185,2,5614,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
30119,4,153,4,6169,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
30120,21,209,3,42423,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
30121,29,334,3,37607,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
30122,21,224,3,43186,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
30123,40,108,4,45794,Mazda,RX-3,1973,1.1L,190,130,Japan
